price,direction,strong,extras,link,scrapping_date,scrapping_page,description,time_ago,price_reduction,inmobiliario
1.550 € /mes,"Piso con terraza en Calle la Unión Mercantil, Carretera de Cádiz",Piso,"['3 habs.', '2 baños', '120 m²', '3ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-terraza-trastero-zona-comunitaria-ascensor-amueblado-piscina/182012511/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"Fantástica vivienda de reciente construcción, amueblada, 3 dormitorios con armarios empotrados, amplio salón, aire climatizado, terraza, cocina con electrodomésticos, lavadero, 2 baños, garaje, trastero, recinto cerrado con piscina, bien comunicado con autovías, parada de bus y metro cercanas, comunidad incluida. NO ANIMALES.",Hace 25 días,Ha bajado 100 €,
1.050 € /mes,Piso con ascensor en Carretera de Cádiz,Piso,"['3 habs.', '1 baño', '86 m²', '6ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-ascensor/182369240/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"Promoción exclusiva*

En Clikalia  somos propietarios de este magnífico piso ubicado en el barrio de Huelin, ciudad Málaga.

La vivienda está ubicada en la ubicado en la 6 planta exterior con ascensor. Dispone de una superficie total de 86 m², distribuidos en salón y comedor, cocina totalmente equipada, 3 dormitorios y 1 baño.

Además, cuenta con ascensor, cocina amueblada, armarios empotrados y aire acondicionado.

Situado en el barrio de Huelin, en la Calle Maestro Guerrero, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como la Paya de Huelin y el Parque de Huelin. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios a múltiples paradas de autobús y a la estación de metro Princesa - Huelin (L2).

Condiciones de alquiler:

	* 1 mes de fianza

	* 1 mes de garantía

	* Seguro de hogar

Si estas interesado, prepara la siguiente documentación.

	* DNI/NIE o Pasaporte de los inquilinos

	* Contrato de trabajo

	* Informe laboral

	* 3 ultimas nominas (acreditar solvencia del 40%)

En caso de ser trabajador autónomo, pensionista, o una sociedad, pregúntanos por la documentación necesaria.

No apto para estancias vacacionales ni temporales. El precio del alquiler no incluye mobiliario.

Llámanos de lunes a viernes de 9.00h a 20.00h. Consúltanos por la posibilidad de amueblar tu vivienda y mejorar la seguridad instalando una alarma.

*Condiciones de la promoción:

 - Se establece una promoción especial para el alquiler de este piso consistente en que durante los primeros 3 meses de renta, se concede una bonificación y descuento de 150€ sobre el precio total. Pasados estos 3 meses, se aplicará la renta mensual en su importe íntegro siendo de 1200€.

 -Esta bonificación especial se perderá en caso de que el arrendatario desista del contrato de alquiler durante los primeros 12 meses de alquiler.",Hace 3 días,,Inmuebles CLIKALIA
1.590 € /mes,Piso con terraza en Cruz de Humilladero,Piso,"['3 habs.', '2 baños', '145 m²', '6ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/terraza-ascensor/182348659/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"REF: 108831

Disponible desde ya

Fantastico inmueble en alquiler con superficie de 145m², muy luminoso. Planta 6ta, exterior con orientacion este

La vivienda se entrega no amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 3 habitaciones (1 doble y 2 individuales)
- 2 baños completos
- terraza
- cocina equipada

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

No se aceptan mascotas

Finca con ascensor

Carranque es un barrio situado en el distrito Cruz de Humilladero, de la ciudad de Málaga. Según la delimitación oficial de barrios del ayuntamiento, limita al norte con el barrio de Arroyo del Cuarto; al este, con el Polígono Alameda; al sur, con los barrios de Los Tilos, Cruz del Humilladero, 4 de Diciembre y Núcleo General Franco; y al oeste, con Polígono Carretera de Cártama y Camino de Antequera. Se trata de un conjunto residencial construido en los años 1950 que combina viviendas unifamiliares modestas y edificios plurifamiliares de poca altura y que funcionaba como un núcleo aislado de la ciudad, que contaba con mercado, colegio, iglesia y otros edificios de uso público. El conjunto es un ejemplo de la arquitectura de los tiempos de la autarquía, diseñado por Juan Jáuregui y Eduardo Burgos. Fue promovido por el obispo Herrera Oria y originalmente se llamó Barriada de Francisco Franco.​ Los elementos decorativos son de inspiración local, que reivindican lo autóctono, según los ideales institucionales de la época.


Para más información, contactar con el equipo de Area Casa.",Hace 3 días,,Inmuebles AREA CASA
1.000 € /mes,Piso con 1 baño en Bailén - Miraflores,Piso,"['2 habs.', '1 baño', '70 m²', '1ª Planta', 'Calefacción']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/calefaccion-amueblado/182280983/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"Norando Homes presenta para sus clientes VIVIENDA EN ALQUILER PARA LARGA TEMPORADA.

Magnífica vivienda con orientación ESTE lista para entrar a vivir

Este piso cuenta con:

2 dormitorios completos, con armarios.
1 cuarto de baño completo.
Salón bien distribuido y luminoso.
Terraza
Cocina totalmente equipada y amueblada.
Puertas interiores en buen estado, puerta exterior blindada.
Zonas comunes en perfecto estado, ascensor.

¡Llámenos y visítelo hoy mismo!

Importante: ingresos demostrables.

Si lo prefiere puede contactarnos por WhatsApp.

Estaremos encantados de atenderte personalmente en C/ Maestro Chapí, 7.

Horario de atención al cliente:
Lunes a viernes de 10:00 a 14:00 y de 17:00 a 20:30 horas.
Sábados de 10:00 a 14:00 horas (con cita previa).

Si esta vivienda no es lo que esta buscando, contáctenos y uno de nuestros agentes se encargará de hacerle una búsqueda totalmente personalizada adaptándonos a sus necesidades sin compromiso.

Servicios Integrales Remonta S. L. [IW]",Hace 5 días,,Inmuebles Norando Homes
1.500 € /mes,"Ático con terraza en Camino de la Térmica, Carretera de Cádiz",Ático,"['1 hab.', '1 baño', '90 m²', '7ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-terraza-ascensor-se-aceptan-mascotas-piscina/181813540/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"¡CORTA TEMPORADA!

Disponible desde julio

Se alquila preciso ático situado en Camino de la Térmica por la zona del Parque Litoral. Situado a tan solo 5 minutos de la playa, cuenta con todo tipo de comodidades alrededor, como restaurantes, supermercados, parques, etc.

La vivienda consta de una habitación, terraza, cocina totalmente amueblada y equipada, un luminoso salón, un baño y zonas comunes entre las que se encuentran grandes jardines y una piscina.  

¡Visítalo sin compromiso!  

Te ayudamos a conseguir la financiación que se adapte a tus necesidades. 

Si estás buscando una vivienda, nosotros nos encargamos de ayudarte a encontrar la casa de tus sueños.

https://patricia-morales.com",Hace 41 días,,
1.275 € /mes,Piso con ascensor en Carretera de Cádiz,Piso,"['3 habs.', '1 baño', '78 m²', 'Ascensor', 'Aire acondicionado']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-ascensor-amueblado-television/182224995/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"ESPECTACULAR HOGAR de 3 habitaciones, especial estudiantes/proferes con disponibilidad de alquiler desde 1 Septiembre - 15 Junio. Las visitas serán a partir de Junio.

Te alquilamos este precioso piso con 3 dormitorios. 

La vivienda se encuentra amueblada y decorada de lujo, todo al más mínimo detalle. 
Consta de acogedor y amplio salón, con un diseño exquisito.
La cocina igualmente toda equipada y amueblada, no puede ser más bonita.
Los 3 dormitorios se encuentran igualmente decorados y amueblados.
La vivienda completa es un dulce de casa, no querrás salir de ella.

En cumplimiento del Decreto de la Junta de Andalucía 2182005 del 11 de Octubre, se informa al cliente que los gastos notariales, registrales, e ITP no se incluyen en el precio, así como tampoco honorarios de intermediación. El consumidor tiene derecho a que se le entregue una copia del correspondiente Documento Informativo Abreviado de la vivienda.",Hace 10 días,,Inmuebles NAVAS AGENTES INMOBILIARIOS
1.500 € /mes,"Piso con balcón en Calle Comedias, Centro",Piso,"['2 habs.', '1 baño', '50 m²', '2ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-ascensor/182060598/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"Disponible hasta mayo de 2024

Patricia Morales Real Estate alquila piso en el centro de Málaga. 

¡Bienvenido al corazón de Málaga! Se alquila este encantador piso ubicado en el casco histórico de la ciudad. Recientemente reformado, este luminoso apartamento cuenta con 2 habitaciones, un baño moderno y un amplio salón. Disfruta del encanto del casco antiguo desde el balcón francés.

Totalmente amueblado y equipado, este piso incluye wifi en el precio. Vive la experiencia de residir en una de las zonas más vibrantes y culturales de Málaga, con una gran oferta de restaurantes, tiendas y atracciones a pocos pasos de distancia. 

 ¡La vivienda que buscabas está a solo una llamada de distancia!

https://patricia-morales.com",Hace 22 días,,
1.540 € /mes,"Piso con terraza en Calle Ravel, Carretera de Cádiz",Piso,"['5 habs.', '2 baños', '160 m²', '2ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-terraza-ascensor/181960128/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"Para larga temporada, precioso, piso con cocina, totalmente mueble equipada, nueva, estrenar, de la cual todavía no hay fotografía, la vivienda se alquila sin muebles, consta de cuatro dormitorios dobles, y uno de ellos individual, dos baños, completos, a estrenar, plato de ducha y mampara, amplio, salón, comedor, con acceso, una bonita terraza, aire acondicionado controlado por Air zone, la vivienda está en un estado impecable anteriormente fue una clínica, la zona tiene posibilidad de arrendamiento de parking privado, zona muy bien comunicada con el metro y otros servicios. no dude en verlo, imprescindible acreditar ingresos.",Hace 31 días,,
695 € /mes,"Piso en Calle las Navas, 26, Carretera de Cádiz",Piso,"['1 hab.', '1 baño', '40 m²']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/amueblado-television/181923313/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"bonito apartamento con vistas y cerca de la playa,bus, metro,ren fe, etc. durante 7,15,30 días, temporada escolar y otras fechas.",Hace 34 días,,
1.800 € /mes,Piso con ascensor en Este,Piso,"['4 habs.', '2 baños', '120 m²', '3ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-ascensor-amueblado/181640375/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"¡Increíble piso de lujo en alquiler en Echevarría (el Palo)! Esta vivienda de 120 m² cuenta con 4 dormitorios, perfecta para toda la familia. Con una cama matrimonial, 2 dormitorios con cama individual y 1 dormitorio con 2 camas individuales, todos podrán disfrutar de su propio espacio.

La cocina es simplemente espectacular, una gran cocina independiente equipada con lavavajillas, horno, microondas, campana extractora y nevera de dos puertas. Además, cuenta con 2 cuartos de baño, uno con bañera y otro con plato de ducha, para mayor comodidad.

El amplio y luminoso salón ofrece unas maravillosas vistas al mar, creando un ambiente relajante y acogedor. Además, el piso cuenta con aire acondicionado y suelo de tarima flotante, brindando el máximo confort.

No te preocupes por el aparcamiento, ya que este piso incluye una plaza de garaje en el precio del alquiler.

Para entrar, se requiere un mes de alquiler, un mes de fianza y un mes de inmobiliaria.

¡No pierdas esta oportunidad única! Para obtener más información, contacta por teléfono. ¡Te esperamos!",Hace 58 días,,Inmuebles Adri Inmobiliaria
1.800 € /mes,"Piso con aire acondicionado en Calle Álvarez, Centro",Piso,"['3 habs.', '1 baño', '80 m²', 'Aire acondicionado']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado/182348737/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"REF: 108805

Disponible desde el 01 de Julio 2024

Piso en alquiler con superficie de 80m², muy luminoso. Planta 3ra, exterior

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 3 habitaciones (3 dobles)
- 1 baño completo
- cocina equipada

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.
Contrato alquiler temporal

No se aceptan mascotas

Finca sin ascensor

Para más información, contactar con el equipo de Area Casa.",Hace 3 días,,Inmuebles AREA CASA
950 € /mes,Apartamento con terraza en Centro,Apartamento,"['1 hab.', '1 baño', '55 m²', '3ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-terraza-ascensor/182288768/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"DISPONIBILIDAD INMEDIATA

Alquiler Temporal (3 a 11 meses), disponemos de numerosas viviendas, con diferentes distribuciones. 
Parking, wifi y comunidad incluidos.

Pet friendly

Sumérgete en la comodidad moderna con nuestro exquisito apartamento en el corazón de Málaga. Ubicado en el vibrante barrio de La Trinidad, esta joya de un dormitorio, completamente amueblada, es la personificación del estilo, la conveniencia y la vida urbana.

Al entrar, te recibirá un espacio habitable acogedor que combina de manera perfecta el diseño contemporáneo con elementos acogedores. La distribución de concepto abierto crea una sensación de amplitud, ideal para entretener a amigos o simplemente relajarte después de un largo día. Las amplias ventanas permiten que la luz natural inunde el apartamento, creando un ambiente luminoso y reconfortante.

El dormitorio es un santuario sereno que ofrece un refugio tranquilo del bullicio de la ciudad exterior. Sumérgete en la cama y deja que las preocupaciones del día se desvanezcan. Con un amplio espacio de almacenamiento y una decoración elegante, este dormitorio irradia comodidad y tranquilidad.

Prepara delicias culinarias en la cocina completamente equipada, con electrodomésticos modernos, elegantes encimeras y amplio espacio de almacenamiento. Ya seas un chef experto o estés empezando tu aventura culinaria, esta cocina seguramente inspirará al foodie que llevas dentro.

Los residentes de este apartamento excepcional también tienen acceso a una variedad de comodidades, , una impresionante terraza en la azotea con vistas panorámicas de la ciudad y una plaza de aparcamiento opcional exclusiva para tu comodidad.

Con su ubicación privilegiada, estarás a solo unos pasos de cafeterías modernas, restaurantes de renombre, centros comerciales y atracciones culturales. El vibrante barrio ofrece una combinación dinámica de entretenimiento, cultura y conveniencia, asegurando que nunca te aburrirás.

No pierdas la oportunidad de vivir en un lujo urbano en su máximo esplendor. Ponte en contacto con nosotros hoy mismo para programar una visita a este apartamento excepcional y asegurar tu lugar en una de las ubicaciones más buscadas de Málaga.

Dos mensualidades de fianza. Consultar disponibilidad.  Contactar por Whatsapp al agente comercializador de rentanova, o a augusto arrob rentanova , es.",Hace 5 días,,Inmuebles Inmobiliaria
1.300 € /mes,Apartamento con piscina en Puerto de la Torre - Atabal,Apartamento,"['1 hab.', '1 baño', '260 m²', '1ª Planta', 'Terraza']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/parking-jardin-terraza-patio-piscina-piscina/181887564/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"Apartamento de 250m2 en planta baja, situado en Puertosol, Puerto de la Torre. 
Pertenece a una villa con terreno privado, las zonas comunes se comparten con la propietaria (es una sola persona).
 Al entrar en la vivienda nos encontramos con un espacioso recibidor que da paso a un salon comedor con chimenea, cocina independiente, un dormitorio doble y un baño completo. Todas las estancias son sumamente amplias.  Excelente estado de conservación, suelos de gres, aire acondicionado en toda la casa, ventanas de aluminio y puertas de madera. En el exterior podemos disfrutar de una bonita piscina rodeada de jardines y con zona de barbacoa. La zona exterior está delimitada dotando de privacidad y disfrute a cada una de las plantas de la vivienda. Vistas despejadas. En una de las mejores zonas residenciales de Málaga, perfecta para desconectar y respirar aire puro. La zona tiene vigilancia 24 horas, colegios, cercana a comercios, restaurantes, supermercados, autovía todas direcciones....

SUMINISTROS DE AGUA, LUZ E INTERNET INCLUIDOS EN PRECIO

Un mes de fianza.


En cumplimiento del decreto 218-2005, de 11 de octubre, por el que se aprueba el reglamento de información al consumidor en la compraventa y arrendamiento de viviendas en Andalucía, se informa al cliente que los gastos notariales, registrales, impuestos que le sean de aplicación (ITP ó IVA + AJD) y otros gastos inherentes a la compraventa no están incluidos en el precio. La información facilitada es orientativa, no tiene carácter vinculante y carece de valor contractual. Dicha información puede haber sufrido modificaciones que aún no han sido incorporadas. Le sugerimos se ponga en contacto con nosotros para obtener los últimos datos y/o confirmar los aquí expuestos. Los honorarios inmobiliarios si están incluido en el precio.",Hace 38 días,,Inmuebles UNICASA TEATINOS
2.350 € /mes,"Piso con balcón en Avenida Jorge Luis Borges, Teatinos - Universidad",Piso,"['5 habs.', '3 baños', '230 m²', 'Balcón', 'Aire acondicionado']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-jardin/182141890/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"REF: 108436

Disponible desde ya

Piso en alquiler con superficie de 230m², muy luminoso. Planta 6ta, exterior

La vivienda se entrega no amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 5 habitaciones (1 doble y 4 individuales)
- 3 baños completos
- balcon
- terraza
- cocina equipada
- jardin (Comunitario)
- parking
- trastero

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

No se aceptan mascotas

Finca con ascensor


Para más información, contactar con el equipo de Area Casa.",Hace 16 días,,Inmuebles AREA CASA
1.500 € /mes,"Piso con 1 baño en Calle San Millán, Centro",Piso,"['2 habs.', '1 baño', '70 m²']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/el-ejido/182125526/d?from=list,17-03-2024 | 11:41,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/10,"REF: 108729

Disponible desde ya

Piso en alquiler con superficie de 70m², muy luminoso. Planta 1ra, exterior

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 2 habitaciones (1 doble y 1 individual)
- 1 baño completo
- cocina equipada

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

No se aceptan mascotas

Finca con ascensor

Para más información, contactar con el equipo de Area Casa.",Hace 17 días,,Inmuebles AREA CASA
1.800 € /mes,Piso con balcón en Centro,Piso,"['2 habs.', '1 baño', '100 m²', '1ª Planta', 'Balcón']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado/182110515/d?from=list,17-03-2024 | 11:42,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/11,"REF: 102889

Disponible desde ya

Fantastico piso en alquiler con superficie de 100m², muy luminoso. Planta 3ra, exterior

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 2 habitaciones (1 doble y 1 individual)
- 1 baño completo
- balcon
- cocina equipada

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

Se aceptan mascotas

Finca con ascensor


El Distrito Centro o Distrito 1 es uno de los once distritos en que está dividida administrativamente la ciudad de Málaga. En ocasiones también es llamado distrito Málaga-Centro. Como su nombre indica, el distrito 1 está situado en el centro de la ciudad. Al norte, se encuentran los distritos de Ciudad Jardín y Palma-Palmilla. Al este, el distrito Este y al oeste, los distritos de Bailén-Miraflores y Cruz de Humilladero. Al sur el mar Mediterráneo, y al sureste el distrito Carretera de Cádiz. El distrito centro se encuentra dividido en dos partes por el río Guadalmedina. Al este de este se extienden el centro histórico de la ciudad, el Ensanche Heredia y los antiguos arrabales medievales del norte, que actualmente ocupan los barrios de La Goleta, La Merced, etc, la colina de El Ejido, así como otros barrios más septentrionales y recientes como Olletas. Al otro lado del río, el distrito abarca antiguos arrabales del oeste de los barrios de El Perchel, parte de La Trinidad y El Bulto, si bien esta zona se ha sido transformada en gran medida por construcciones modernas. Además, el puerto de Málaga también queda incluido dentro de los límites del distrito.

Para más información, contactar con el equipo de Area Casa.",Hace 18 días,,Inmuebles AREA CASA
1.150 € /mes,"Piso con ascensor en Avenida Fátima, Centro",Piso,"['2 habs.', '2 baños', '70 m²', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor/181248306/d?from=list,17-03-2024 | 11:42,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/11,"Disponible desde 1 Febrero
Fantástico apartamento de nueva construcción ubicado en el centro de Málaga.Concretamente en Avenida de Fátima 22. 


Hogar luminoso con amplios ventanales en la sala que ofrecen vistas impresionantes a la Catedral y la Alcazaba.
Ambas habitaciones son luminosas y cuentan con vistas excepcionales.
La habitación principal incluye un baño privado y armarios espaciosos.
La segunda habitación dispone de armarios amplios.
La cocina es independiente y espaciosa, con un ventanal que aporta abundante luz natural. Está completamente amueblada y equipada con utensilios y electrodomésticos, como lavadora/secadora, lavavajillas, nevera, microondas y horno.
Acceso a una terraza privada con toldo, convirtiéndola en un rincón acogedor de la vivienda.
Un baño completo con ducha.
Cuenta con sistema de aerotermia y termo eléctrico, así como aire acondicionado (frío/calor) de gran potencia.
La vivienda está bien insonorizada.
La comunidad es tranquila y cuenta con fácil acceso a supermercados, farmacia en el mismo edificio, hospital, restaurantes, tintorería y zonas de ocio..



A pocos minutos de la playa.
Parada de autobús y metro muy cerca.
Muy cerca de museos, teatros, Iglesia , cines, centros comerciales.
Muy cerca del puerto de Málaga donde puede disfrutar de variedad de restaurantes y zona muy agradable para pasear.",Hace 30 días,Ha bajado 150 €,Inmuebles ITURBE PROPERTIES
900 € /mes,"Finca rústica con terraza en N/a, Campanillas",Finca rústica,"['1 hab.', '1 baño', '70 m²', 'Terraza', 'Balcón']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-jardin-terraza-trastero-patio-amueblado-television-se-aceptan-mascotas/181119718/d?from=list,17-03-2024 | 11:42,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/11,"Inmobiliaria Rojano Vera Málaga, alquila finca de recinto cerrado, con casa, terreno ,5 cuadras- ideal para caballos, garaje, en la entrada de Campanillas de Málaga, de 5000m2 a 5 minutos de Málaga capital, 10 minutos del aeropuerto y playa de Málaga. 
Cuenta con una casa amueblada e intima ,de 70m2 con un dormitorio amplio, salón-comedor, cocina y baño. Tiene terraza con barbacoa donde enfrente de la casa se ven arboles frutales (manzano, peral, limoneros,  naranjos, higuera, ciruelo), cuadrillas y un espacio muy amplio donde puede aparcar varios coches o adaptarlo según sus necesidades. El terreno es llano.
Condiciones:
2 meses de fianza y el mes de corriente.
Luz y agua aparte
Contactar al Whatsapp : +34600627614 (Gabriela)",Hace 120 días,,
950 € /mes,"Apartamento en Avenida de Carlos Haya, 5, Cruz de Humilladero",Apartamento,"['1 hab.', '1 baño', '49 m²', 'Ascensor', 'Balcón']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/179434306/d?from=list,17-03-2024 | 11:42,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/11,"Alquiler con Contrato media estancia. Mínimo 2 meses, máximo 11 meses.
El precio del alquiler varía dependiendo del número de meses alquilados.",Hace 157 días,,
2.900 € /mes,Ático con terraza en Centro,Ático,"['3 habs.', '2 baños', '120 m²', '6ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-calefaccion-terraza-ascensor/178922478/d?from=list,17-03-2024 | 11:42,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/11,"REFERENCIA - MA01423

DISPONIBLE PARA CORTA ESTANCIA

Estupendo ático zona Cuarteles-Salitre, 3 habitaciones con armarios empotrados, 2 baños completos, salón con terraza, cocina muy completa y lavadero. Consta de otra terraza de 80m2. Completamente amueblado. Aire acondicionado centralizado. Posibilidad de plaza de garaje. 

GARANTY HOME: 695 66 38 59",Hace 204 días,,Inmuebles GARANTY HOME
1.000 € /mes,Piso con ascensor en Centro,Piso,"['1 hab.', '1 baño', '40 m²', '1ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-ascensor/181752179/d?from=list,17-03-2024 | 11:42,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/11,"LUMINOSO PISO AMUEBLADO  = ORIENTACIÓN SUR + 3 BALCONES = C/ Casas de Campos ( Soho ).
SE ALQUILA POR TEMPORADA, no contrato de Vivienda de larga temporada.
Situado en en pleno Centro, en el renovado Barrio del Soho, bien comunicado y rodeado de todo tipo de servicios. En un bonito edificio, tranquilo, con sólo 7 vecinos y con ascensor.
Es una vivienda alegre y luminosa, reformada, bien equipada, con splits de aire acondicionado frio/calor y armarios empotrados.
Práctica y funcional distribución:
- Salón luminoso y amplio con 2 balcones.
- Cocina americana, equipada con electrodomésticos.
- Dormitorio con 2 balcones, con 2 amplios armarios empotrados.
- Baño con plato de ducha.
Pensamos que es una vivienda única en la zona, tanto por su ubicación como por sus características ( orientación sur, 3 balcones, equipamiento ).
Disponible para inquilinos solventes. NO SE ACEPTAN MASCOTAS.
Certificado de calificación energética pendiente de emisión.
Llámenos ya sin compromiso para recibir información más detallada sobre esta interesante vivienda en alquiler que Inmobiliaria Fundus pone a su disposición. Estaremos encantados de atenderle. En cumplimiento del decreto 218-2005, de 11 de octubre, por el que se aprueba el reglamento de información al consumidor en la compraventa y arrendamiento de viviendas en Andalucía, se informa al cliente que los gastos notariales, registrales, impuestos que le sean de aplicación ( ITP ó IVA + AJD ), honorarios de intermediación y otros gastos inherentes al alquiler no están incluidos en el precio. [IW]",Hace 1 día,Ha bajado 200 €,Inmuebles INMOBILIARIA FUNDUS
1.000 € /mes,"Piso con ascensor en Valle de Abdalajís, Cruz de Humilladero",Piso,"['3 habs.', '1 baño', '72 m²', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor-amueblado/182062144/d?from=list,17-03-2024 | 11:42,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/11,"Estupendo piso totalmente reformado de 72 m2. Consta de 3 dormitorios, salón-comedor de paso, 1 baño completo, cocina a estrenar amueblada y equipada . Piso exterior con vistas despejadas. Suelo de tarima. Se entrega amueblado. Gastos de comunidad y agua incluidos en el precio de la renta. Finca con ascensor. Zona bien comunicada con metro, estación de tren, autobuses. Todos los servicios cercanos. Se aceptan mascotas.",Hace 22 días,Ha bajado 100 €,Inmuebles Alquiler Seguro
2.100 € /mes,Piso con terraza en Este,Piso,"['1 hab.', '1 baño', '86 m²', '3ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-terraza-ascensor/182348282/d?from=list,17-03-2024 | 11:42,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/11,"REF: 108650

Disponible desde ya

Piso en alquiler con superficie de 86m², muy luminoso. Planta 3ra, exterior con orientacion sur

La vivienda se entrega amueblada y en buen estado de conservación.

Distribuida en:
- salón comedor
- 1 habitacion (1 doble)
- 1 baño completo
- terraza
- cocina equipada

Dispone de aire acondicionado y calefaccion.

Gastos de comunidad e IBI incluidos en el precio.

No se aceptan mascotas

Finca con ascensor


Para más información, contactar con el equipo de Area Casa.",Hace 3 días,,Inmuebles AREA CASA
